,DELNG_DE,MRKT_NM,CPR_NM,PRDLST_NM,SPCIES_NM,GRAD,weight,PRI_MAX,PRI_MIN,PRI_AVE,PRI_PRED
173,2021-09-28,서울가락도매,중앙청과,풋고추,청양,특,1KG,1250.0,1250.0,1250.0,1835.2202
174,2021-09-29,서울가락도매,중앙청과,풋고추,청양,특,1KG,1000.0,500.0,750.0,1716.5994
175,2021-09-30,서울가락도매,중앙청과,풋고추,청양,특,1KG,2300.0,1000.0,1637.5,1540.8064
176,2021-10-01,서울가락도매,중앙청과,풋고추,청양,특,1KG,3100.0,750.0,2042.4242424242425,1479.5405
177,2021-10-02,서울가락도매,중앙청과,풋고추,청양,특,1KG,2850.0,850.0,1958.6538461538464,1563.3915
178,2021-10-04,서울가락도매,중앙청과,풋고추,청양,특,1KG,1500.0,1250.0,1333.3333333333333,1733.8572
179,2021-10-07,서울가락도매,중앙청과,풋고추,청양,특,1KG,2900.0,200.0,1277.0220588235295,1876.9504
180,2021-10-08,서울가락도매,중앙청과,풋고추,청양,특,1KG,2900.0,400.0,1859.090909090909,1771.8984
181,2021-10-09,서울가락도매,중앙청과,풋고추,청양,특,1KG,4350.0,625.0,2312.9045,1777.2527
182,2021-10-11,서울가락도매,중앙청과,풋고추,청양,특,1KG,4400.0,625.0,2812.179487179488,1946.3369
183,2021-10-12,서울가락도매,중앙청과,풋고추,청양,특,1KG,2000.0,1500.0,1833.3333333333333,2240.924
184,2021-10-13,서울가락도매,중앙청과,풋고추,청양,특,1KG,4600.0,1500.0,2589.627659574468,2404.2751
185,2021-10-14,서울가락도매,중앙청과,풋고추,청양,특,1KG,3800.0,700.0,1842.5438596491229,2420.4792
186,2021-10-15,서울가락도매,중앙청과,풋고추,청양,특,1KG,3600.0,750.0,2154.651162790697,2292.1536
187,2021-10-16,서울가락도매,중앙청과,풋고추,청양,특,1KG,3050.0,650.0,1931.700701754386,2238.663
188,2021-10-18,서울가락도매,중앙청과,풋고추,청양,특,1KG,2250.0,1250.0,1750.0,2200.821
189,2021-10-19,서울가락도매,중앙청과,풋고추,청양,특,1KG,2250.0,1625.0,1916.6671428571428,2444.0554
190,2021-10-20,서울가락도매,중앙청과,풋고추,청양,특,1KG,4700.0,2000.0,3439.1666666666665,2566.7385
191,2021-10-21,서울가락도매,중앙청과,풋고추,청양,특,1KG,5600.0,1550.0,3909.259259259259,2846.7922
192,2021-10-22,서울가락도매,중앙청과,풋고추,청양,특,1KG,5300.0,2125.0,4094.230769230769,3240.9756
193,2021-10-23,서울가락도매,중앙청과,풋고추,청양,특,1KG,5300.0,1285.71,3756.860789473684,3610.2734
194,2021-10-25,서울가락도매,중앙청과,풋고추,청양,특,1KG,4600.0,1428.57,2754.1207692307694,3749.251
195,2021-10-26,서울가락도매,중앙청과,풋고추,청양,특,1KG,4800.0,4150.0,4475.0,3721.8057
196,2021-10-27,서울가락도매,중앙청과,풋고추,청양,특,1KG,4550.0,1250.0,3567.3076923076924,3842.4246
197,2021-10-28,서울가락도매,중앙청과,풋고추,청양,특,1KG,4700.0,875.0,3880.303030303032,4100.898
198,2021-10-29,서울가락도매,중앙청과,풋고추,청양,특,1KG,4900.0,1000.0,3927.4193548387098,4068.5474
199,2021-10-30,서울가락도매,중앙청과,풋고추,청양,특,1KG,4800.0,1500.0,3919.444444444444,4049.9585
200,2021-11-01,서울가락도매,중앙청과,풋고추,청양,특,1KG,2250.0,1250.0,1695.0,4011.5308
201,2021-11-02,서울가락도매,중앙청과,풋고추,청양,특,1KG,2250.0,2250.0,2250.0,3644.3228
202,2021-11-03,서울가락도매,중앙청과,풋고추,청양,특,1KG,2000.0,1250.0,1625.0,3386.6748
203,2021-11-04,서울가락도매,중앙청과,풋고추,청양,특,1KG,4100.0,750.0,3336.428571428572,3246.5198
204,2021-11-05,서울가락도매,중앙청과,풋고추,청양,특,1KG,4850.0,1750.0,4035.4166666666665,3313.0461
205,2021-11-06,서울가락도매,중앙청과,풋고추,청양,특,1KG,5850.0,2000.0,4229.9478125000005,3517.5347
206,2021-11-08,서울가락도매,중앙청과,풋고추,청양,특,1KG,4125.0,2500.0,3312.5,3816.194
207,2021-11-10,서울가락도매,중앙청과,풋고추,청양,특,1KG,4700.0,4700.0,4700.0,4091.0808
208,2021-11-11,서울가락도매,중앙청과,풋고추,청양,특,1KG,4900.0,2000.0,4132.094594594595,4152.3486
209,2021-11-12,서울가락도매,중앙청과,풋고추,청양,특,1KG,5000.0,2350.0,4101.42268292683,4220.057
210,2021-11-13,서울가락도매,중앙청과,풋고추,청양,특,1KG,4700.0,1500.0,3676.767575757576,4197.4805
211,2021-11-15,서울가락도매,중앙청과,풋고추,청양,특,1KG,1000.0,1000.0,1000.0,4076.793
212,2021-11-17,서울가락도매,중앙청과,풋고추,청양,특,1KG,4000.0,2300.0,3230.3030303030305,3425.8115
213,2021-11-18,서울가락도매,중앙청과,풋고추,청양,특,1KG,4100.0,2300.0,3465.0,3253.6326
214,2021-11-19,서울가락도매,중앙청과,풋고추,청양,특,1KG,3850.0,2300.0,3242.1875,3192.9407
215,2021-11-20,서울가락도매,중앙청과,풋고추,청양,특,1KG,3800.0,1900.0,3203.698928571429,3162.6562
216,2021-11-23,서울가락도매,중앙청과,풋고추,청양,특,1KG,3125.0,3125.0,3125.0,3586.7537
217,2021-11-26,서울가락도매,중앙청과,풋고추,청양,특,1KG,3900.0,3150.0,3571.09375,3602.9822
218,2021-11-27,서울가락도매,중앙청과,풋고추,청양,특,1KG,3400.0,2400.0,3087.169,3570.1028
219,2021-11-29,서울가락도매,중앙청과,풋고추,청양,특,1KG,3150.0,3150.0,3150.0,3431.9211
220,2021-12-01,서울가락도매,중앙청과,풋고추,청양,특,1KG,3350.0,2100.0,3112.4444,3176.448
221,2021-12-02,서울가락도매,중앙청과,풋고추,청양,특,1KG,3650.0,1125.0,3184.259259259259,3124.0508
222,2021-12-03,서울가락도매,중앙청과,풋고추,청양,특,1KG,3900.0,2200.0,3474.0,3160.2534
223,2021-12-04,서울가락도매,중앙청과,풋고추,청양,특,1KG,3900.0,2700.0,3496.0,3230.8503
224,2021-12-08,서울가락도매,중앙청과,풋고추,청양,특,1KG,4400.0,3700.0,4023.214285714286,3570.5256
225,2021-12-09,서울가락도매,중앙청과,풋고추,청양,특,1KG,4350.0,3350.0,3851.7241379310335,3706.2668
226,2021-12-10,서울가락도매,중앙청과,풋고추,청양,특,1KG,4150.0,3150.0,3540.7473809523813,3745.8523
227,2021-12-11,서울가락도매,중앙청과,풋고추,청양,특,1KG,3850.0,1500.0,3303.317027027027,3714.4407
228,2021-12-14,서울가락도매,중앙청과,풋고추,청양,특,1KG,500.0,500.0,500.0,3710.176
229,2021-12-15,서울가락도매,중앙청과,풋고추,청양,특,1KG,4400.0,3050.0,3540.0,3468.392
230,2021-12-16,서울가락도매,중앙청과,풋고추,청양,특,1KG,4350.0,3200.0,3826.470588235294,3475.8035
231,2021-12-17,서울가락도매,중앙청과,풋고추,청양,특,1KG,4500.0,1450.0,3603.409090909091,3544.3486
232,2021-12-18,서울가락도매,중앙청과,풋고추,청양,특,1KG,4050.0,2850.0,3411.904666666667,3527.5984
233,2021-12-20,서울가락도매,중앙청과,풋고추,청양,특,1KG,3900.0,2300.0,3331.391052631579,3472.3857
234,2021-12-21,서울가락도매,중앙청과,풋고추,청양,특,1KG,4000.0,2300.0,3309.090909090909,3434.374
235,2021-12-22,서울가락도매,중앙청과,풋고추,청양,특,1KG,4500.0,2850.0,3843.571333333333,3429.0652
236,2021-12-23,서울가락도매,중앙청과,풋고추,청양,특,1KG,4500.0,3050.0,3761.20575,3537.2224
237,2021-12-24,서울가락도매,중앙청과,풋고추,청양,특,1KG,4400.0,2600.0,3603.663076923077,3579.777
238,2021-12-28,서울가락도매,중앙청과,풋고추,청양,특,1KG,3900.0,2350.0,3189.655172413793,3431.071
