,DELNG_DE,MRKT_NM,CPR_NM,PRDLST_NM,SPCIES_NM,GRAD,weight,PRI_MAX,PRI_MIN,PRI_AVE,PRI_PRED
6,2021-01-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,1000.0,3267.631864406779,2556.939
7,2021-01-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,3222.22,3222.22,3222.22,2774.513
8,2021-01-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4750.0,1000.0,3127.122641509434,2897.3706
9,2021-01-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4750.0,1000.0,2989.730606060606,2962.9133
10,2021-01-22,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4000.0,1000.0,2774.8246846846846,2988.0488
11,2021-01-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2766.740442477876,2960.895
12,2021-01-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2964.983131313131,2923.6665
13,2021-01-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1500.0,3384.644269662921,2909.7573
14,2021-01-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1500.0,3449.110097087378,3006.9792
15,2021-01-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1250.0,3557.9167,3068.4512
16,2021-02-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,2500.0,3843.254,3175.0308
17,2021-02-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1750.0,3751.649375,3274.399
18,2021-02-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,1000.0,3831.0834,3325.0088
19,2021-02-06,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,14074.07,1250.0,3680.1311666666666,3366.7444
20,2021-02-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4000.0,3750.0,3767.857142857143,3239.5972
21,2021-02-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,8000.0,500.0,4262.160518518518,4630.146
22,2021-02-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,500.0,3297.488630136986,4489.25
23,2021-02-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1000.0,3457.986111111112,4199.86
24,2021-02-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,3750.0,600.0,2649.305555555556,3875.658
25,2021-02-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,250.0,2619.298210526316,3520.2515
26,2021-02-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1166.67,2513.861485148515,3190.1782
27,2021-02-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2364.9340594059404,2403.979
28,2021-02-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,250.0,2324.694220183486,2395.4187
29,2021-03-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,2502.426202531645,2869.1301
30,2021-03-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2672.039605263158,2789.5317
31,2021-03-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2914.32595505618,2773.0466
32,2021-03-06,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1000.0,3283.6806249999995,2770.161
33,2021-03-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,3084.5506741573035,2759.0876
34,2021-03-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4200.0,2000.0,3026.458375,2786.4292
35,2021-03-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1750.0,3116.171683168317,2811.0054
36,2021-03-13,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1000.0,3107.7045283018865,2801.6213
37,2021-03-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2813.7580188679244,2674.385
38,2021-03-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,2000.0,2820.9547572815536,2669.3787
39,2021-03-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,2000.0,2729.0125,2656.5183
40,2021-03-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2778.9755963302755,2632.0479
41,2021-03-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2616.493125,2590.2458
42,2021-03-25,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2559.751808510638,2576.693
43,2021-03-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2429.6667,2566.833
44,2021-03-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2503.3019811320755,2551.311
45,2021-03-31,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1750.0,2521.701458333333,2549.938
46,2021-04-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2483.239775280899,2535.2405
47,2021-04-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,350.0,2536.8123300970874,2541.9514
48,2021-04-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2326.0417307692305,2524.4973
49,2021-04-07,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2541.422417582417,2499.6748
50,2021-04-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2553.6145783132533,2536.504
51,2021-04-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2697.71065934066,2569.4543
52,2021-04-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2684.8165254237288,2601.6917
53,2021-04-13,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,1625.0,3085.1081481481483,2646.1238
54,2021-04-14,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4400.0,500.0,2702.460285714286,2717.9255
55,2021-04-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2723.157019230769,2697.7615
56,2021-04-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2711.407766990292,2718.0112
57,2021-04-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2761.4167,2631.5278
58,2021-04-22,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2698.740465116279,2634.07
59,2021-04-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2622.2772277227723,2661.2898
60,2021-04-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2545.297128712871,2515.6667
61,2021-04-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1200.0,2391.5016831683165,2533.191
62,2021-04-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2453.4655445544554,2424.9878
63,2021-05-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,750.0,2592.9488461538463,2392.6143
64,2021-05-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4000.0,750.0,2469.696969696969,2320.9563
65,2021-05-06,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2871.2122727272726,2364.4312
66,2021-05-07,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,1000.0,3083.981555555555,2414.5928
67,2021-05-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4400.0,1750.0,3221.230238095238,2724.693
68,2021-05-14,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2961.4168,2878.2368
69,2021-05-15,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2925.2501,2892.1907
70,2021-05-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1750.0,3068.070210526316,2774.1118
71,2021-05-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,500.0,2936.738387096774,2558.9373
72,2021-05-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,500.0,2955.0,2534.2476
73,2021-05-25,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1500.0,3075.5435869565217,2578.0762
74,2021-05-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,1000.0,3003.532608695652,2662.0469
75,2021-05-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,3019.8979591836733,2746.2334
76,2021-05-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1166.67,3155.11375,2776.612
77,2021-05-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,500.0,3034.0759405940594,2848.2717
78,2021-06-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1875.0,3353.114444444444,2811.7969
79,2021-06-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,3018.37125,2796.6758
80,2021-06-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,2865.801886792453,2828.393
81,2021-06-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,3097.8228828828824,2840.012
82,2021-06-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2856.848217821782,2813.5776
83,2021-06-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,2699.181607142857,2840.7903
84,2021-06-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4200.0,1000.0,2966.4835164835163,2801.2837
85,2021-06-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4200.0,500.0,2663.973131313131,2753.203
86,2021-06-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1000.0,2790.8497058823527,2706.2593
87,2021-06-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2576.288762886598,2512.517
88,2021-06-25,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2496.8954901960783,2499.5234
89,2021-06-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,150.0,2503.024193548388,2466.8992
90,2021-06-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4000.0,750.0,2358.052471910112,2385.1074
91,2021-07-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2432.4075555555555,2395.8342
92,2021-07-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2456.3334,2404.6094
93,2021-07-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,2455.672268907563,2416.8486
94,2021-07-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,2800.0,2250.0,2328.5714285714284,2419.6587
95,2021-07-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2537.458811881188,2489.4038
96,2021-07-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,2275.45880733945,2492.9866
97,2021-07-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2378.050714285714,2471.1206
98,2021-07-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,3600.0,200.0,1600.4629999999995,2237.724
99,2021-07-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,1924.5661458333327,2040.7039
100,2021-07-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,3200.0,40.0,1461.428571428571,1943.5472
101,2021-07-22,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4000.0,200.0,1710.1041250000003,1828.3794
102,2021-07-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,150.0,1713.2838613861384,1799.7001
103,2021-07-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,200.0,1844.9305833333333,1738.8
104,2021-07-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,1357.8598863636364,1571.954
105,2021-07-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,1488.7597674418605,1526.6666
106,2021-07-31,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,250.0,1807.4653125,1493.0408
107,2021-08-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,250.0,2392.518977272727,1563.6207
108,2021-08-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1000.0,2638.333333333333,1753.1486
109,2021-08-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,500.0,3126.4019626168224,1972.1039
110,2021-08-06,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,8200.0,500.0,3123.6,2180.9312
111,2021-08-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2541.255308641976,2415.0125
112,2021-08-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4200.0,750.0,2812.261857142857,2491.3313
113,2021-08-13,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,750.0,3265.863493975904,2581.3772
114,2021-08-14,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1250.0,3478.300396039604,2713.2236
115,2021-08-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,1750.0,3651.1627906976746,2829.6704
116,2021-08-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,2000.0,3827.0001,2979.3093
117,2021-08-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6200.0,1250.0,3591.355140186916,3105.2505
118,2021-08-25,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1250.0,3583.7037777777773,3102.6958
119,2021-08-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,750.0,3497.016543209876,3128.375
120,2021-08-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,750.0,3514.184468085106,3131.0776
121,2021-08-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7200.0,1750.0,3711.952929292929,3117.1648
122,2021-09-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1250.0,3505.1042499999994,3099.1763
123,2021-09-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,1250.0,3484.1117582417583,3091.2659
124,2021-09-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6800.0,1250.0,4206.130344827586,3112.732
125,2021-09-07,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6600.0,1000.0,4059.956883116883,3195.8313
126,2021-09-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6200.0,1500.0,4258.3335,3318.0571
127,2021-09-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6600.0,2000.0,4472.988620689655,3420.4182
128,2021-09-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7800.0,250.0,4666.666666666667,3524.5208
129,2021-09-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7400.0,1500.0,4767.394854368932,3618.336
130,2021-09-15,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7600.0,1500.0,4648.724591836734,3690.1387
131,2021-09-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7200.0,2000.0,4652.477567567567,3698.4321
132,2021-09-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,10000.0,1333.33,5887.500090909091,3806.085
133,2021-09-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,11200.0,1750.0,7625.793741496598,3980.509
134,2021-09-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7600.0,2000.0,4327.238171428571,4424.77
135,2021-09-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,4600.0,4600.0,3885.6992
136,2021-09-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1000.0,3117.025268817204,3634.5715
137,2021-10-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1166.67,3091.5834000000004,3417.5437
138,2021-10-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6200.0,1000.0,3186.027070707071,3238.9875
139,2021-10-07,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7600.0,1000.0,3827.6708974358967,3137.998
140,2021-10-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,8000.0,750.0,3769.850224719101,3191.4783
141,2021-10-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,8200.0,2000.0,4232.552083333333,3280.2222
142,2021-10-13,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6200.0,2125.0,3600.2977380952384,3463.6846
143,2021-10-14,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,1250.0,3773.183974358974,3448.0518
144,2021-10-15,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6600.0,1500.0,3942.294086021505,3451.396
145,2021-10-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,1750.0,3939.660555555555,3471.7717
146,2021-10-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,3436.732631578948,3563.0178
147,2021-10-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,3656.623974358974,3495.4612
148,2021-10-22,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,3739.652197802197,3438.1985
149,2021-10-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1750.0,3797.2728181818175,3433.8818
150,2021-10-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,750.0,3726.337777777778,3437.4128
151,2021-10-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1750.0,3880.357428571428,3441.914
152,2021-10-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,1750.0,3837.254941176471,3432.6099
153,2021-10-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1200.0,3623.9225,3415.261
154,2021-11-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,2000.0,3652.61223880597,3299.2166
155,2021-11-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,2000.0,3690.8994736842105,3283.2437
156,2021-11-06,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,750.0,3532.3433663366336,3251.1484
157,2021-11-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,4600.0,4600.0,3221.0415
158,2021-11-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,3361.623157894737,3221.4062
159,2021-11-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,2000.0,3343.7037777777773,3174.3928
160,2021-11-13,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,3282.612211538462,3176.2903
161,2021-11-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,3312.553037974684,3114.7654
162,2021-11-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1750.0,3292.5327272727272,3123.2468
163,2021-11-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1200.0,3410.366097560976,3117.3708
164,2021-11-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,3314.394141414142,3129.0388
165,2021-11-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1200.0,3450.574942528736,3154.5435
166,2021-11-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1750.0,3468.8831914893613,3161.865
167,2021-12-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1750.0,3422.111333333333,3158.7646
168,2021-12-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,105.56,3450.1879729729726,3164.6428
169,2021-12-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,3418.229375,3151.758
170,2021-12-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,105.56,3387.3285393258425,3150.4343
171,2021-12-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,1600.0,3388.4869736842106,3112.1177
172,2021-12-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1200.0,3472.1901162790696,3133.2214
173,2021-12-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1500.0,3484.411882352941,3137.7568
174,2021-12-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,500.0,3350.1756842105256,3138.8093
175,2021-12-15,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1200.0,3451.852083333333,3213.2002
176,2021-12-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,750.0,3601.7278048780486,3246.1497
177,2021-12-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,1400.0,3747.19,3258.1213
178,2021-12-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,500.0,3483.624186046512,3303.2568
179,2021-12-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,750.0,3306.2037777777773,3304.235
180,2021-12-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,750.0,3352.8102325581394,3276.138
181,2021-12-22,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,750.0,3316.8675903614458,3227.202
182,2021-12-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,750.0,3625.9391549295774,3187.8467
183,2021-12-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6600.0,1250.0,3882.5951898734174,3185.7046
184,2021-12-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7000.0,1000.0,3522.314888888889,3289.0251
185,2021-12-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6800.0,1000.0,3883.0001333333335,3327.338
186,2021-12-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,1000.0,4079.347826086957,3381.041
187,2021-12-31,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7600.0,1000.0,4294.736947368421,3462.6216
188,2022-01-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,187.5,3125.9832584269666,3440.323
189,2022-01-06,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,750.0,3209.062625,3343.7112
190,2022-01-07,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,750.0,3213.026896551724,3235.9907
191,2022-01-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,500.0,3357.692417582418,3179.5474
192,2022-01-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1000.0,3584.8838372093023,3149.3223
193,2022-01-13,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1000.0,3924.6668,3192.717
194,2022-01-14,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,750.0,4026.40578313253,3244.2593
195,2022-01-15,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,1250.0,4165.018461538461,3366.5637
196,2022-01-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7400.0,1250.0,4487.95054054054,3486.6313
197,2022-01-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7600.0,1500.0,4698.6302739726025,3586.7368
198,2022-01-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7600.0,1250.0,4632.384050632911,3655.995
199,2022-01-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7600.0,1000.0,5116.208901098901,3701.2617
200,2022-01-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,8200.0,1500.0,5685.176346153846,3861.1765
201,2022-01-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,8000.0,250.0,4677.9762142857135,4265.4277
202,2022-01-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6600.0,250.0,3401.5351754385965,4187.902
203,2022-02-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7400.0,250.0,3187.435,3926.259
204,2022-02-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,9200.0,750.0,3701.402772277228,3700.4133
205,2022-02-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,4000.0,4240.0,3444.2063
206,2022-02-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,2000.0,2776.7278048780486,3525.5642
207,2022-02-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2745.833552631578,3273.3596
208,2022-02-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,750.0,2810.4169736842105,3072.0193
209,2022-02-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,250.0,2892.340202020202,2925.3218
210,2022-02-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2855.466129032258,2923.3035
211,2022-02-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2871.097341772152,2874.792
212,2022-02-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,500.0,2805.092777777778,2838.8433
213,2022-02-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,750.0,3026.6026923076925,2815.0332
214,2022-02-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1000.0,3217.8715662650607,2823.601
215,2022-02-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1000.0,3200.406585365853,2874.6194
216,2022-02-25,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,1000.0,3364.2594444444444,2909.7004
217,2022-02-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,1250.0,3454.8077884615386,2964.2925
218,2022-03-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1250.0,3015.9465432098764,2951.91
219,2022-03-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1250.0,3109.9207142857144,2934.9536
220,2022-03-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,1250.0,3311.1112222222223,2931.9373
221,2022-03-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,500.0,3302.287647058823,2968.4978
222,2022-03-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,4000.0,4300.0,2968.4114
223,2022-03-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1000.0,3081.3541250000003,3245.6628
224,2022-03-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,1000.0,3147.22217948718,3202.4766
225,2022-03-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,750.0,3311.2847916666665,3183.0237
226,2022-03-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,750.0,3161.75,3170.956
227,2022-03-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1000.0,2969.7369736842106,2802.6316
228,2022-03-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6200.0,1250.0,3029.0351578947366,2828.133
